0	0	0	10.5096	0	0	0	
0	0	0	-9.46373	0.754387	0	0	
0	0	0	0	0	10.2619	0	
0	0	0	6.19095	-11.8892	0	-16.4644	
0	0	0	1.23127	8.38163	0	0	
0	0	0	0	7.22553	0	2.24875	
0	0	0	0	0	0	0
